Epoch 150: duration loss = 0.409 | prior loss = 1.239 | diffusion loss = 0.101
Epoch 151: duration loss = 0.408 | prior loss = 1.235 | diffusion loss = 0.108
Epoch 152: duration loss = 0.405 | prior loss = 1.233 | diffusion loss = 0.104
Epoch 153: duration loss = 0.405 | prior loss = 1.235 | diffusion loss = 0.102
Epoch 154: duration loss = 0.405 | prior loss = 1.234 | diffusion loss = 0.122
Epoch 155: duration loss = 0.405 | prior loss = 1.235 | diffusion loss = 0.116
Epoch 156: duration loss = 0.405 | prior loss = 1.233 | diffusion loss = 0.130
Epoch 157: duration loss = 0.402 | prior loss = 1.234 | diffusion loss = 0.092
Epoch 158: duration loss = 0.405 | prior loss = 1.236 | diffusion loss = 0.107
Epoch 159: duration loss = 0.399 | prior loss = 1.234 | diffusion loss = 0.098
Epoch 160: duration loss = 0.397 | prior loss = 1.229 | diffusion loss = 0.087
Epoch 161: duration loss = 0.400 | prior loss = 1.236 | diffusion loss = 0.103
Epoch 162: duration loss = 0.398 | prior loss = 1.232 | diffusion loss = 0.130
Epoch 163: duration loss = 0.402 | prior loss = 1.230 | diffusion loss = 0.106
Epoch 164: duration loss = 0.393 | prior loss = 1.228 | diffusion loss = 0.133
Epoch 165: duration loss = 0.395 | prior loss = 1.232 | diffusion loss = 0.115
Epoch 166: duration loss = 0.397 | prior loss = 1.231 | diffusion loss = 0.118
Epoch 167: duration loss = 0.397 | prior loss = 1.231 | diffusion loss = 0.111
Epoch 168: duration loss = 0.398 | prior loss = 1.225 | diffusion loss = 0.105
Epoch 169: duration loss = 0.392 | prior loss = 1.237 | diffusion loss = 0.113
Epoch 170: duration loss = 0.391 | prior loss = 1.222 | diffusion loss = 0.118
Epoch 171: duration loss = 0.396 | prior loss = 1.225 | diffusion loss = 0.109
Epoch 172: duration loss = 0.394 | prior loss = 1.232 | diffusion loss = 0.116
Epoch 173: duration loss = 0.394 | prior loss = 1.227 | diffusion loss = 0.112
Epoch 174: duration loss = 0.392 | prior loss = 1.221 | diffusion loss = 0.118
Epoch 175: duration loss = 0.388 | prior loss = 1.227 | diffusion loss = 0.116
Epoch 176: duration loss = 0.389 | prior loss = 1.224 | diffusion loss = 0.129
Epoch 177: duration loss = 0.385 | prior loss = 1.226 | diffusion loss = 0.129
Epoch 178: duration loss = 0.390 | prior loss = 1.225 | diffusion loss = 0.137
Epoch 179: duration loss = 0.388 | prior loss = 1.227 | diffusion loss = 0.099
Epoch 180: duration loss = 0.386 | prior loss = 1.222 | diffusion loss = 0.114
Epoch 181: duration loss = 0.386 | prior loss = 1.228 | diffusion loss = 0.129
Epoch 182: duration loss = 0.389 | prior loss = 1.218 | diffusion loss = 0.105
Epoch 183: duration loss = 0.383 | prior loss = 1.216 | diffusion loss = 0.122
Epoch 184: duration loss = 0.385 | prior loss = 1.220 | diffusion loss = 0.109
Epoch 185: duration loss = 0.383 | prior loss = 1.223 | diffusion loss = 0.086
Epoch 186: duration loss = 0.384 | prior loss = 1.225 | diffusion loss = 0.122
Epoch 187: duration loss = 0.383 | prior loss = 1.219 | diffusion loss = 0.113
Epoch 188: duration loss = 0.380 | prior loss = 1.223 | diffusion loss = 0.132
Epoch 189: duration loss = 0.383 | prior loss = 1.221 | diffusion loss = 0.112
Epoch 190: duration loss = 0.383 | prior loss = 1.226 | diffusion loss = 0.107
Epoch 191: duration loss = 0.382 | prior loss = 1.216 | diffusion loss = 0.136
Epoch 192: duration loss = 0.382 | prior loss = 1.217 | diffusion loss = 0.106
Epoch 193: duration loss = 0.374 | prior loss = 1.219 | diffusion loss = 0.120
Epoch 194: duration loss = 0.381 | prior loss = 1.219 | diffusion loss = 0.145
Epoch 195: duration loss = 0.378 | prior loss = 1.218 | diffusion loss = 0.123
Epoch 196: duration loss = 0.380 | prior loss = 1.219 | diffusion loss = 0.114
Epoch 197: duration loss = 0.374 | prior loss = 1.215 | diffusion loss = 0.126
Epoch 198: duration loss = 0.377 | prior loss = 1.213 | diffusion loss = 0.121
Epoch 199: duration loss = 0.376 | prior loss = 1.213 | diffusion loss = 0.119
Epoch 200: duration loss = 0.377 | prior loss = 1.213 | diffusion loss = 0.117
Epoch 201: duration loss = 0.374 | prior loss = 1.209 | diffusion loss = 0.127
Epoch 202: duration loss = 0.375 | prior loss = 1.213 | diffusion loss = 0.154
Epoch 203: duration loss = 0.374 | prior loss = 1.216 | diffusion loss = 0.133
Epoch 204: duration loss = 0.371 | prior loss = 1.212 | diffusion loss = 0.112
Epoch 205: duration loss = 0.370 | prior loss = 1.211 | diffusion loss = 0.112
Epoch 206: duration loss = 0.376 | prior loss = 1.216 | diffusion loss = 0.089
Epoch 207: duration loss = 0.373 | prior loss = 1.207 | diffusion loss = 0.065
Epoch 208: duration loss = 0.376 | prior loss = 1.211 | diffusion loss = 0.143
Epoch 209: duration loss = 0.369 | prior loss = 1.215 | diffusion loss = 0.130
Epoch 210: duration loss = 0.366 | prior loss = 1.215 | diffusion loss = 0.097
Epoch 211: duration loss = 0.372 | prior loss = 1.208 | diffusion loss = 0.131
Epoch 212: duration loss = 0.370 | prior loss = 1.210 | diffusion loss = 0.125
Epoch 213: duration loss = 0.370 | prior loss = 1.215 | diffusion loss = 0.127
Epoch 214: duration loss = 0.371 | prior loss = 1.209 | diffusion loss = 0.089
Epoch 215: duration loss = 0.363 | prior loss = 1.212 | diffusion loss = 0.100
Epoch 216: duration loss = 0.367 | prior loss = 1.211 | diffusion loss = 0.120
Epoch 217: duration loss = 0.370 | prior loss = 1.206 | diffusion loss = 0.125
Epoch 218: duration loss = 0.369 | prior loss = 1.206 | diffusion loss = 0.113
Epoch 219: duration loss = 0.368 | prior loss = 1.205 | diffusion loss = 0.134
Epoch 220: duration loss = 0.367 | prior loss = 1.213 | diffusion loss = 0.124
Epoch 221: duration loss = 0.363 | prior loss = 1.209 | diffusion loss = 0.105
Epoch 222: duration loss = 0.364 | prior loss = 1.205 | diffusion loss = 0.112
Epoch 223: duration loss = 0.366 | prior loss = 1.206 | diffusion loss = 0.115
Epoch 224: duration loss = 0.370 | prior loss = 1.206 | diffusion loss = 0.137
Epoch 225: duration loss = 0.364 | prior loss = 1.208 | diffusion loss = 0.093
Epoch 226: duration loss = 0.365 | prior loss = 1.206 | diffusion loss = 0.129
Epoch 227: duration loss = 0.358 | prior loss = 1.207 | diffusion loss = 0.111
Epoch 228: duration loss = 0.358 | prior loss = 1.198 | diffusion loss = 0.113
Epoch 229: duration loss = 0.358 | prior loss = 1.205 | diffusion loss = 0.100
Epoch 230: duration loss = 0.362 | prior loss = 1.202 | diffusion loss = 0.130
Epoch 231: duration loss = 0.357 | prior loss = 1.201 | diffusion loss = 0.105
Epoch 232: duration loss = 0.355 | prior loss = 1.204 | diffusion loss = 0.102
Epoch 233: duration loss = 0.359 | prior loss = 1.201 | diffusion loss = 0.131
Epoch 234: duration loss = 0.363 | prior loss = 1.207 | diffusion loss = 0.109
Epoch 235: duration loss = 0.359 | prior loss = 1.201 | diffusion loss = 0.111
Epoch 236: duration loss = 0.355 | prior loss = 1.206 | diffusion loss = 0.133
Epoch 237: duration loss = 0.354 | prior loss = 1.206 | diffusion loss = 0.099
Epoch 238: duration loss = 0.352 | prior loss = 1.200 | diffusion loss = 0.117
Epoch 239: duration loss = 0.356 | prior loss = 1.196 | diffusion loss = 0.100
Epoch 240: duration loss = 0.351 | prior loss = 1.203 | diffusion loss = 0.128
Epoch 241: duration loss = 0.353 | prior loss = 1.197 | diffusion loss = 0.116
Epoch 242: duration loss = 0.356 | prior loss = 1.199 | diffusion loss = 0.132
Epoch 243: duration loss = 0.355 | prior loss = 1.206 | diffusion loss = 0.098
Epoch 244: duration loss = 0.357 | prior loss = 1.201 | diffusion loss = 0.128
Epoch 245: duration loss = 0.354 | prior loss = 1.200 | diffusion loss = 0.130
Epoch 246: duration loss = 0.353 | prior loss = 1.199 | diffusion loss = 0.090
Epoch 247: duration loss = 0.354 | prior loss = 1.200 | diffusion loss = 0.129
Epoch 248: duration loss = 0.353 | prior loss = 1.196 | diffusion loss = 0.120
Epoch 249: duration loss = 0.350 | prior loss = 1.197 | diffusion loss = 0.117
Epoch 250: duration loss = 0.352 | prior loss = 1.199 | diffusion loss = 0.104
Epoch 251: duration loss = 0.351 | prior loss = 1.200 | diffusion loss = 0.116
Epoch 252: duration loss = 0.349 | prior loss = 1.201 | diffusion loss = 0.113
Epoch 253: duration loss = 0.351 | prior loss = 1.199 | diffusion loss = 0.105
Epoch 254: duration loss = 0.348 | prior loss = 1.195 | diffusion loss = 0.097
Epoch 255: duration loss = 0.351 | prior loss = 1.196 | diffusion loss = 0.117
Epoch 256: duration loss = 0.348 | prior loss = 1.193 | diffusion loss = 0.129
Epoch 257: duration loss = 0.346 | prior loss = 1.199 | diffusion loss = 0.123
Epoch 258: duration loss = 0.345 | prior loss = 1.199 | diffusion loss = 0.099
Epoch 259: duration loss = 0.349 | prior loss = 1.196 | diffusion loss = 0.106
Epoch 260: duration loss = 0.349 | prior loss = 1.194 | diffusion loss = 0.126
Epoch 261: duration loss = 0.344 | prior loss = 1.195 | diffusion loss = 0.126
Epoch 262: duration loss = 0.348 | prior loss = 1.193 | diffusion loss = 0.111
Epoch 263: duration loss = 0.343 | prior loss = 1.193 | diffusion loss = 0.138
Epoch 264: duration loss = 0.347 | prior loss = 1.194 | diffusion loss = 0.104
Epoch 265: duration loss = 0.347 | prior loss = 1.193 | diffusion loss = 0.120
Epoch 266: duration loss = 0.342 | prior loss = 1.188 | diffusion loss = 0.126
Epoch 267: duration loss = 0.341 | prior loss = 1.189 | diffusion loss = 0.096
Epoch 268: duration loss = 0.343 | prior loss = 1.191 | diffusion loss = 0.125
Epoch 269: duration loss = 0.340 | prior loss = 1.192 | diffusion loss = 0.120
Epoch 270: duration loss = 0.337 | prior loss = 1.192 | diffusion loss = 0.119
Epoch 271: duration loss = 0.342 | prior loss = 1.192 | diffusion loss = 0.105
Epoch 272: duration loss = 0.339 | prior loss = 1.188 | diffusion loss = 0.133
Epoch 273: duration loss = 0.335 | prior loss = 1.192 | diffusion loss = 0.120
Epoch 274: duration loss = 0.338 | prior loss = 1.192 | diffusion loss = 0.106
Epoch 275: duration loss = 0.338 | prior loss = 1.189 | diffusion loss = 0.120
Epoch 276: duration loss = 0.340 | prior loss = 1.187 | diffusion loss = 0.120
Epoch 277: duration loss = 0.340 | prior loss = 1.193 | diffusion loss = 0.092
Epoch 278: duration loss = 0.337 | prior loss = 1.187 | diffusion loss = 0.095
Epoch 279: duration loss = 0.335 | prior loss = 1.191 | diffusion loss = 0.111
Epoch 280: duration loss = 0.340 | prior loss = 1.192 | diffusion loss = 0.133
Epoch 281: duration loss = 0.337 | prior loss = 1.185 | diffusion loss = 0.104
Epoch 282: duration loss = 0.335 | prior loss = 1.188 | diffusion loss = 0.120
Epoch 283: duration loss = 0.336 | prior loss = 1.193 | diffusion loss = 0.129
Epoch 284: duration loss = 0.335 | prior loss = 1.192 | diffusion loss = 0.135
Epoch 285: duration loss = 0.329 | prior loss = 1.189 | diffusion loss = 0.114
Epoch 286: duration loss = 0.338 | prior loss = 1.192 | diffusion loss = 0.101
Epoch 287: duration loss = 0.338 | prior loss = 1.190 | diffusion loss = 0.130
Epoch 288: duration loss = 0.334 | prior loss = 1.184 | diffusion loss = 0.129
Epoch 289: duration loss = 0.332 | prior loss = 1.188 | diffusion loss = 0.083
Epoch 290: duration loss = 0.333 | prior loss = 1.185 | diffusion loss = 0.134
Epoch 291: duration loss = 0.330 | prior loss = 1.190 | diffusion loss = 0.114
Epoch 292: duration loss = 0.331 | prior loss = 1.186 | diffusion loss = 0.112
Epoch 293: duration loss = 0.330 | prior loss = 1.188 | diffusion loss = 0.122
Epoch 294: duration loss = 0.328 | prior loss = 1.186 | diffusion loss = 0.082
Epoch 295: duration loss = 0.328 | prior loss = 1.182 | diffusion loss = 0.111
Epoch 296: duration loss = 0.328 | prior loss = 1.185 | diffusion loss = 0.108
Epoch 297: duration loss = 0.331 | prior loss = 1.183 | diffusion loss = 0.119
Epoch 298: duration loss = 0.324 | prior loss = 1.187 | diffusion loss = 0.089
Epoch 299: duration loss = 0.329 | prior loss = 1.189 | diffusion loss = 0.101
Epoch 300: duration loss = 0.327 | prior loss = 1.187 | diffusion loss = 0.112
Epoch 301: duration loss = 0.322 | prior loss = 1.182 | diffusion loss = 0.114
Epoch 302: duration loss = 0.326 | prior loss = 1.188 | diffusion loss = 0.111
Epoch 303: duration loss = 0.328 | prior loss = 1.184 | diffusion loss = 0.102
Epoch 304: duration loss = 0.327 | prior loss = 1.179 | diffusion loss = 0.100
Epoch 305: duration loss = 0.326 | prior loss = 1.185 | diffusion loss = 0.109
Epoch 306: duration loss = 0.324 | prior loss = 1.179 | diffusion loss = 0.111
Epoch 307: duration loss = 0.326 | prior loss = 1.186 | diffusion loss = 0.138
Epoch 308: duration loss = 0.321 | prior loss = 1.185 | diffusion loss = 0.107
Epoch 309: duration loss = 0.322 | prior loss = 1.184 | diffusion loss = 0.114
Epoch 310: duration loss = 0.324 | prior loss = 1.185 | diffusion loss = 0.093
Epoch 311: duration loss = 0.323 | prior loss = 1.181 | diffusion loss = 0.115
Epoch 312: duration loss = 0.322 | prior loss = 1.182 | diffusion loss = 0.109
Epoch 313: duration loss = 0.324 | prior loss = 1.182 | diffusion loss = 0.121
Epoch 314: duration loss = 0.321 | prior loss = 1.181 | diffusion loss = 0.144
Epoch 315: duration loss = 0.320 | prior loss = 1.180 | diffusion loss = 0.108
Epoch 316: duration loss = 0.317 | prior loss = 1.181 | diffusion loss = 0.118
Epoch 317: duration loss = 0.319 | prior loss = 1.180 | diffusion loss = 0.129
Epoch 318: duration loss = 0.319 | prior loss = 1.178 | diffusion loss = 0.122
Epoch 319: duration loss = 0.317 | prior loss = 1.182 | diffusion loss = 0.114
Epoch 320: duration loss = 0.316 | prior loss = 1.181 | diffusion loss = 0.111
Epoch 321: duration loss = 0.320 | prior loss = 1.174 | diffusion loss = 0.112
Epoch 322: duration loss = 0.316 | prior loss = 1.177 | diffusion loss = 0.109
Epoch 323: duration loss = 0.319 | prior loss = 1.181 | diffusion loss = 0.092
Epoch 324: duration loss = 0.319 | prior loss = 1.182 | diffusion loss = 0.102
Epoch 325: duration loss = 0.321 | prior loss = 1.172 | diffusion loss = 0.115
Epoch 326: duration loss = 0.319 | prior loss = 1.180 | diffusion loss = 0.099
Epoch 327: duration loss = 0.317 | prior loss = 1.176 | diffusion loss = 0.092
Epoch 328: duration loss = 0.314 | prior loss = 1.177 | diffusion loss = 0.134
Epoch 329: duration loss = 0.314 | prior loss = 1.174 | diffusion loss = 0.116
Epoch 330: duration loss = 0.313 | prior loss = 1.177 | diffusion loss = 0.127
Epoch 331: duration loss = 0.316 | prior loss = 1.178 | diffusion loss = 0.120
Epoch 332: duration loss = 0.316 | prior loss = 1.176 | diffusion loss = 0.100
Epoch 333: duration loss = 0.315 | prior loss = 1.174 | diffusion loss = 0.128
Epoch 334: duration loss = 0.314 | prior loss = 1.174 | diffusion loss = 0.116
Epoch 335: duration loss = 0.314 | prior loss = 1.180 | diffusion loss = 0.137
Epoch 336: duration loss = 0.311 | prior loss = 1.176 | diffusion loss = 0.116
Epoch 337: duration loss = 0.311 | prior loss = 1.176 | diffusion loss = 0.123
Epoch 338: duration loss = 0.313 | prior loss = 1.177 | diffusion loss = 0.125
Epoch 339: duration loss = 0.314 | prior loss = 1.176 | diffusion loss = 0.100
Epoch 340: duration loss = 0.311 | prior loss = 1.173 | diffusion loss = 0.085
Epoch 341: duration loss = 0.311 | prior loss = 1.174 | diffusion loss = 0.123
Epoch 342: duration loss = 0.310 | prior loss = 1.176 | diffusion loss = 0.105
Epoch 343: duration loss = 0.311 | prior loss = 1.175 | diffusion loss = 0.116
Epoch 344: duration loss = 0.312 | prior loss = 1.176 | diffusion loss = 0.115
Epoch 345: duration loss = 0.311 | prior loss = 1.174 | diffusion loss = 0.107
Epoch 346: duration loss = 0.309 | prior loss = 1.179 | diffusion loss = 0.102
Epoch 347: duration loss = 0.305 | prior loss = 1.175 | diffusion loss = 0.099
Epoch 348: duration loss = 0.308 | prior loss = 1.174 | diffusion loss = 0.127
Epoch 349: duration loss = 0.305 | prior loss = 1.176 | diffusion loss = 0.122
Epoch 350: duration loss = 0.310 | prior loss = 1.174 | diffusion loss = 0.117
Epoch 351: duration loss = 0.305 | prior loss = 1.173 | diffusion loss = 0.107
Epoch 352: duration loss = 0.307 | prior loss = 1.174 | diffusion loss = 0.125
Epoch 353: duration loss = 0.308 | prior loss = 1.169 | diffusion loss = 0.108
Epoch 354: duration loss = 0.303 | prior loss = 1.171 | diffusion loss = 0.090
Epoch 355: duration loss = 0.303 | prior loss = 1.172 | diffusion loss = 0.112
Epoch 356: duration loss = 0.306 | prior loss = 1.172 | diffusion loss = 0.108
Epoch 357: duration loss = 0.305 | prior loss = 1.169 | diffusion loss = 0.127
Epoch 358: duration loss = 0.303 | prior loss = 1.177 | diffusion loss = 0.118
Epoch 359: duration loss = 0.304 | prior loss = 1.173 | diffusion loss = 0.096
Epoch 360: duration loss = 0.304 | prior loss = 1.175 | diffusion loss = 0.111
Epoch 361: duration loss = 0.304 | prior loss = 1.173 | diffusion loss = 0.114
Epoch 362: duration loss = 0.304 | prior loss = 1.172 | diffusion loss = 0.103
Epoch 363: duration loss = 0.301 | prior loss = 1.170 | diffusion loss = 0.123
Epoch 364: duration loss = 0.305 | prior loss = 1.169 | diffusion loss = 0.096
Epoch 365: duration loss = 0.301 | prior loss = 1.171 | diffusion loss = 0.107
Epoch 366: duration loss = 0.303 | prior loss = 1.170 | diffusion loss = 0.126
Epoch 367: duration loss = 0.301 | prior loss = 1.169 | diffusion loss = 0.110
Epoch 368: duration loss = 0.306 | prior loss = 1.176 | diffusion loss = 0.120
Epoch 369: duration loss = 0.302 | prior loss = 1.170 | diffusion loss = 0.137
Epoch 370: duration loss = 0.302 | prior loss = 1.171 | diffusion loss = 0.111
Epoch 371: duration loss = 0.305 | prior loss = 1.171 | diffusion loss = 0.097
Epoch 372: duration loss = 0.299 | prior loss = 1.170 | diffusion loss = 0.109
Epoch 373: duration loss = 0.300 | prior loss = 1.172 | diffusion loss = 0.101
Epoch 374: duration loss = 0.300 | prior loss = 1.169 | diffusion loss = 0.122
Epoch 375: duration loss = 0.302 | prior loss = 1.163 | diffusion loss = 0.105
Epoch 376: duration loss = 0.300 | prior loss = 1.167 | diffusion loss = 0.113
Epoch 377: duration loss = 0.294 | prior loss = 1.164 | diffusion loss = 0.097
Epoch 378: duration loss = 0.298 | prior loss = 1.165 | diffusion loss = 0.110
Epoch 379: duration loss = 0.300 | prior loss = 1.166 | diffusion loss = 0.130
Epoch 380: duration loss = 0.298 | prior loss = 1.169 | diffusion loss = 0.102
Epoch 381: duration loss = 0.298 | prior loss = 1.167 | diffusion loss = 0.118
Epoch 382: duration loss = 0.293 | prior loss = 1.166 | diffusion loss = 0.124
Epoch 383: duration loss = 0.291 | prior loss = 1.166 | diffusion loss = 0.124
Epoch 384: duration loss = 0.294 | prior loss = 1.166 | diffusion loss = 0.088
Epoch 385: duration loss = 0.295 | prior loss = 1.166 | diffusion loss = 0.141
Epoch 386: duration loss = 0.293 | prior loss = 1.168 | diffusion loss = 0.117
Epoch 387: duration loss = 0.292 | prior loss = 1.163 | diffusion loss = 0.112
Epoch 388: duration loss = 0.294 | prior loss = 1.162 | diffusion loss = 0.118
Epoch 389: duration loss = 0.294 | prior loss = 1.166 | diffusion loss = 0.109
Epoch 390: duration loss = 0.293 | prior loss = 1.165 | diffusion loss = 0.089
Epoch 391: duration loss = 0.295 | prior loss = 1.167 | diffusion loss = 0.114
Epoch 392: duration loss = 0.292 | prior loss = 1.167 | diffusion loss = 0.107
Epoch 393: duration loss = 0.292 | prior loss = 1.169 | diffusion loss = 0.107
Epoch 394: duration loss = 0.292 | prior loss = 1.165 | diffusion loss = 0.117
Epoch 395: duration loss = 0.293 | prior loss = 1.168 | diffusion loss = 0.095
Epoch 396: duration loss = 0.293 | prior loss = 1.162 | diffusion loss = 0.093
Epoch 397: duration loss = 0.289 | prior loss = 1.163 | diffusion loss = 0.105
Epoch 398: duration loss = 0.294 | prior loss = 1.164 | diffusion loss = 0.137
Epoch 399: duration loss = 0.288 | prior loss = 1.168 | diffusion loss = 0.114
Epoch 400: duration loss = 0.289 | prior loss = 1.163 | diffusion loss = 0.107
Epoch 401: duration loss = 0.288 | prior loss = 1.166 | diffusion loss = 0.105
Epoch 402: duration loss = 0.292 | prior loss = 1.163 | diffusion loss = 0.143
Epoch 403: duration loss = 0.291 | prior loss = 1.166 | diffusion loss = 0.113
Epoch 404: duration loss = 0.286 | prior loss = 1.166 | diffusion loss = 0.096
Epoch 405: duration loss = 0.287 | prior loss = 1.158 | diffusion loss = 0.122
Epoch 406: duration loss = 0.287 | prior loss = 1.167 | diffusion loss = 0.103
Epoch 407: duration loss = 0.292 | prior loss = 1.160 | diffusion loss = 0.106
Epoch 408: duration loss = 0.282 | prior loss = 1.156 | diffusion loss = 0.104
Epoch 409: duration loss = 0.292 | prior loss = 1.159 | diffusion loss = 0.112
Epoch 410: duration loss = 0.286 | prior loss = 1.163 | diffusion loss = 0.108
Epoch 411: duration loss = 0.285 | prior loss = 1.156 | diffusion loss = 0.098
Epoch 412: duration loss = 0.286 | prior loss = 1.162 | diffusion loss = 0.119
Epoch 413: duration loss = 0.289 | prior loss = 1.162 | diffusion loss = 0.102
Epoch 414: duration loss = 0.287 | prior loss = 1.165 | diffusion loss = 0.130
Epoch 415: duration loss = 0.289 | prior loss = 1.159 | diffusion loss = 0.131
Epoch 416: duration loss = 0.287 | prior loss = 1.164 | diffusion loss = 0.118
Epoch 417: duration loss = 0.288 | prior loss = 1.160 | diffusion loss = 0.081
Epoch 418: duration loss = 0.283 | prior loss = 1.163 | diffusion loss = 0.125
Epoch 419: duration loss = 0.288 | prior loss = 1.163 | diffusion loss = 0.089
Epoch 420: duration loss = 0.280 | prior loss = 1.156 | diffusion loss = 0.108
Epoch 421: duration loss = 0.285 | prior loss = 1.161 | diffusion loss = 0.109
Epoch 422: duration loss = 0.282 | prior loss = 1.160 | diffusion loss = 0.100
Epoch 423: duration loss = 0.287 | prior loss = 1.159 | diffusion loss = 0.106
Epoch 424: duration loss = 0.285 | prior loss = 1.159 | diffusion loss = 0.093
Epoch 425: duration loss = 0.283 | prior loss = 1.159 | diffusion loss = 0.114
Epoch 426: duration loss = 0.282 | prior loss = 1.162 | diffusion loss = 0.116
Epoch 427: duration loss = 0.281 | prior loss = 1.158 | diffusion loss = 0.113
Epoch 428: duration loss = 0.280 | prior loss = 1.163 | diffusion loss = 0.126
Epoch 429: duration loss = 0.282 | prior loss = 1.160 | diffusion loss = 0.141
Epoch 430: duration loss = 0.278 | prior loss = 1.163 | diffusion loss = 0.090
Epoch 431: duration loss = 0.283 | prior loss = 1.159 | diffusion loss = 0.124
Epoch 432: duration loss = 0.283 | prior loss = 1.154 | diffusion loss = 0.099
Epoch 433: duration loss = 0.277 | prior loss = 1.160 | diffusion loss = 0.096
Epoch 434: duration loss = 0.283 | prior loss = 1.154 | diffusion loss = 0.116
Epoch 435: duration loss = 0.283 | prior loss = 1.165 | diffusion loss = 0.108
Epoch 436: duration loss = 0.277 | prior loss = 1.159 | diffusion loss = 0.111
Epoch 437: duration loss = 0.280 | prior loss = 1.160 | diffusion loss = 0.100
Epoch 438: duration loss = 0.285 | prior loss = 1.164 | diffusion loss = 0.128
Epoch 439: duration loss = 0.282 | prior loss = 1.158 | diffusion loss = 0.104
Epoch 440: duration loss = 0.277 | prior loss = 1.158 | diffusion loss = 0.103
Epoch 441: duration loss = 0.278 | prior loss = 1.159 | diffusion loss = 0.122
Epoch 442: duration loss = 0.271 | prior loss = 1.160 | diffusion loss = 0.106
Epoch 443: duration loss = 0.278 | prior loss = 1.160 | diffusion loss = 0.101
Epoch 444: duration loss = 0.279 | prior loss = 1.157 | diffusion loss = 0.113
Epoch 445: duration loss = 0.279 | prior loss = 1.158 | diffusion loss = 0.107
Epoch 446: duration loss = 0.277 | prior loss = 1.160 | diffusion loss = 0.097
Epoch 447: duration loss = 0.276 | prior loss = 1.160 | diffusion loss = 0.109
Epoch 448: duration loss = 0.277 | prior loss = 1.161 | diffusion loss = 0.119
Epoch 449: duration loss = 0.277 | prior loss = 1.160 | diffusion loss = 0.102
Epoch 450: duration loss = 0.277 | prior loss = 1.154 | diffusion loss = 0.130
Epoch 451: duration loss = 0.274 | prior loss = 1.157 | diffusion loss = 0.110
Epoch 452: duration loss = 0.275 | prior loss = 1.157 | diffusion loss = 0.148
Epoch 453: duration loss = 0.271 | prior loss = 1.151 | diffusion loss = 0.118
Epoch 454: duration loss = 0.273 | prior loss = 1.158 | diffusion loss = 0.104
Epoch 455: duration loss = 0.271 | prior loss = 1.157 | diffusion loss = 0.104
Epoch 456: duration loss = 0.271 | prior loss = 1.156 | diffusion loss = 0.102
Epoch 457: duration loss = 0.272 | prior loss = 1.155 | diffusion loss = 0.121
Epoch 458: duration loss = 0.273 | prior loss = 1.154 | diffusion loss = 0.121
Epoch 459: duration loss = 0.272 | prior loss = 1.156 | diffusion loss = 0.133
Epoch 460: duration loss = 0.271 | prior loss = 1.154 | diffusion loss = 0.082
Epoch 461: duration loss = 0.272 | prior loss = 1.154 | diffusion loss = 0.121
Epoch 462: duration loss = 0.277 | prior loss = 1.152 | diffusion loss = 0.093
Epoch 463: duration loss = 0.272 | prior loss = 1.157 | diffusion loss = 0.119
Epoch 464: duration loss = 0.274 | prior loss = 1.157 | diffusion loss = 0.102
Epoch 465: duration loss = 0.273 | prior loss = 1.161 | diffusion loss = 0.129
Epoch 466: duration loss = 0.270 | prior loss = 1.151 | diffusion loss = 0.099
Epoch 467: duration loss = 0.269 | prior loss = 1.155 | diffusion loss = 0.106
Epoch 468: duration loss = 0.270 | prior loss = 1.156 | diffusion loss = 0.120
Epoch 469: duration loss = 0.271 | prior loss = 1.155 | diffusion loss = 0.119
Epoch 470: duration loss = 0.268 | prior loss = 1.158 | diffusion loss = 0.106
Epoch 471: duration loss = 0.272 | prior loss = 1.155 | diffusion loss = 0.100
Epoch 472: duration loss = 0.271 | prior loss = 1.156 | diffusion loss = 0.098
Epoch 473: duration loss = 0.271 | prior loss = 1.151 | diffusion loss = 0.122
Epoch 474: duration loss = 0.269 | prior loss = 1.154 | diffusion loss = 0.104
Epoch 475: duration loss = 0.273 | prior loss = 1.155 | diffusion loss = 0.117
Epoch 476: duration loss = 0.264 | prior loss = 1.153 | diffusion loss = 0.108
Epoch 477: duration loss = 0.268 | prior loss = 1.153 | diffusion loss = 0.132
Epoch 478: duration loss = 0.266 | prior loss = 1.158 | diffusion loss = 0.115
Epoch 479: duration loss = 0.267 | prior loss = 1.150 | diffusion loss = 0.116
Epoch 480: duration loss = 0.274 | prior loss = 1.153 | diffusion loss = 0.092
Epoch 481: duration loss = 0.267 | prior loss = 1.152 | diffusion loss = 0.094
Epoch 482: duration loss = 0.268 | prior loss = 1.149 | diffusion loss = 0.123
Epoch 483: duration loss = 0.262 | prior loss = 1.152 | diffusion loss = 0.127
Epoch 484: duration loss = 0.265 | prior loss = 1.158 | diffusion loss = 0.092
Epoch 485: duration loss = 0.265 | prior loss = 1.149 | diffusion loss = 0.095
Epoch 486: duration loss = 0.263 | prior loss = 1.154 | diffusion loss = 0.113
Epoch 487: duration loss = 0.265 | prior loss = 1.149 | diffusion loss = 0.110
Epoch 488: duration loss = 0.267 | prior loss = 1.156 | diffusion loss = 0.121
Epoch 489: duration loss = 0.264 | prior loss = 1.153 | diffusion loss = 0.144
Epoch 490: duration loss = 0.262 | prior loss = 1.152 | diffusion loss = 0.087
